Well_ID,Point_ID,x_long,y_lat,County,MeasurementMonth,MeasurementDay,MeasurementYear,MeasurementDate,WaterElevation,Max_NS,SaturatedThickness
248102,831,-102.109167,36.370278,Sherman,1,27,2010,1/27/10,3400.82,3240,160.82000000000016
248102,831,-102.109167,36.370278,Sherman,2,15,2011,2/15/11,3405.1,3240,165.0999999999999
248102,831,-102.109167,36.370278,Sherman,1,23,2012,1/23/12,3398.91,3240,158.90999999999985
248102,831,-102.109167,36.370278,Sherman,1,22,2013,1/22/13,3393.45,3240,153.44999999999982
248102,831,-102.109167,36.370278,Sherman,1,9,2014,1/9/14,3384.5,3240,144.5
248102,831,-102.109167,36.370278,Sherman,2,10,2015,2/10/15,3387.54,3240,147.53999999999996
248102,831,-102.109167,36.370278,Sherman,1,15,2016,1/15/16,3390.42,3240,150.42000000000007
248103,961,-102.091111,36.350001,Sherman,1,27,1995,1/27/95,3389.85,3210,179.8499999999999
248103,961,-102.091111,36.350001,Sherman,1,16,1996,1/16/96,3390.1,3210,180.0999999999999
248103,961,-102.091111,36.350001,Sherman,1,9,1997,1/9/97,3391.11,3210,181.11000000000013
248103,961,-102.091111,36.350001,Sherman,4,5,2001,4/5/01,3393.5,3210,183.5
248103,961,-102.091111,36.350001,Sherman,1,16,2002,1/16/02,3389.67,3210,179.67000000000007
248103,961,-102.091111,36.350001,Sherman,1,21,2004,1/21/04,3382.22,3210,172.2199999999998
248213,1092,-102.064723,36.338611,Sherman,3,31,2011,3/31/11,3406,3230,176.0
248213,1092,-102.064723,36.338611,Sherman,1,18,2012,1/18/12,3381.31,3230,151.30999999999995
248213,1092,-102.064723,36.338611,Sherman,12,19,2012,12/19/12,3377.93,3230,147.92999999999984
248213,1092,-102.064723,36.338611,Sherman,12,18,2013,12/18/13,3376.6,3230,146.5999999999999
248213,1092,-102.064723,36.338611,Sherman,1,9,2015,1/9/15,3376.11,3230,146.11000000000013
248213,1092,-102.064723,36.338611,Sherman,12,30,2015,12/30/15,3374.55,3230,144.55000000000018
248301,964,-102.036111,36.357778,Sherman,1,16,1996,1/16/96,3344.8,3220,124.80000000000018
248303,1095,-102.007778,36.334722,Sherman,1,18,1995,1/18/95,3329.15,3180,149.1500000000001
248501,1353,-102.049167,36.298889,Sherman,1,13,1995,1/13/95,3377.29,3210,167.28999999999996
248501,1353,-102.049167,36.298889,Sherman,2,6,1996,2/6/96,3377.3,3210,167.30000000000018
248501,1353,-102.049167,36.298889,Sherman,1,9,1997,1/9/97,3379.75,3210,169.75
248501,1353,-102.049167,36.298889,Sherman,2,28,2000,2/28/00,3358.89,3210,148.88999999999987
248501,1353,-102.049167,36.298889,Sherman,4,10,2001,4/10/01,3361.36,3210,151.36000000000013
248501,1353,-102.049167,36.298889,Sherman,1,29,2002,1/29/02,3360.89,3210,150.88999999999987
248501,1353,-102.049167,36.298889,Sherman,2,11,2003,2/11/03,3347.7,3210,137.69999999999982
248501,1353,-102.049167,36.298889,Sherman,2,9,2004,2/9/04,3349.27,3210,139.26999999999998
248501,1353,-102.049167,36.298889,Sherman,2,27,2008,2/27/08,3357.5,3210,147.5
248601,1095,-102.008334,36.327778,Sherman,1,13,1995,1/13/95,3322.14,3180,142.13999999999987
248601,1095,-102.008334,36.327778,Sherman,2,6,1996,2/6/96,3315.4,3180,135.4000000000001
248601,1095,-102.008334,36.327778,Sherman,1,9,1997,1/9/97,3312.77,3180,132.76999999999998
248601,1095,-102.008334,36.327778,Sherman,2,23,1998,2/23/98,3316.54,3180,136.53999999999996
248601,1095,-102.008334,36.327778,Sherman,4,10,2001,4/10/01,3317.18,3180,137.17999999999984
248601,1095,-102.008334,36.327778,Sherman,1,29,2002,1/29/02,3315.45,3180,135.44999999999982
248703,1480,-102.116112,36.283889,Sherman,8,4,2004,8/4/04,3356.72,3170,186.7199999999998
248901,1484,-102.016944,36.284722,Sherman,1,13,1995,1/13/95,3352.7,3210,142.69999999999982
248901,1484,-102.016944,36.284722,Sherman,1,22,1996,1/22/96,3339.6,3210,129.5999999999999
248901,1484,-102.016944,36.284722,Sherman,1,9,1997,1/9/97,3336.86,3210,126.86000000000013
248901,1484,-102.016944,36.284722,Sherman,2,28,2000,2/28/00,3341.7,3210,131.69999999999982
248901,1484,-102.016944,36.284722,Sherman,4,10,2001,4/10/01,3344.6,3210,134.5999999999999
248901,1484,-102.016944,36.284722,Sherman,1,29,2002,1/29/02,3340.77,3210,130.76999999999998
248901,1484,-102.016944,36.284722,Sherman,2,11,2003,2/11/03,3342.15,3210,132.1500000000001
248901,1484,-102.016944,36.284722,Sherman,2,9,2004,2/9/04,3332.74,3210,122.73999999999978
248901,1484,-102.016944,36.284722,Sherman,3,9,2005,3/9/05,3335.62,3210,125.61999999999989
248901,1484,-102.016944,36.284722,Sherman,2,21,2006,2/21/06,3343.81,3210,133.80999999999995
248901,1484,-102.016944,36.284722,Sherman,2,8,2007,2/8/07,3340.6,3210,130.5999999999999
248901,1484,-102.016944,36.284722,Sherman,1,15,2008,1/15/08,3329.63,3210,119.63000000000011
248901,1484,-102.016944,36.284722,Sherman,2,24,2009,2/24/09,3337.54,3210,127.53999999999996
248901,1484,-102.016944,36.284722,Sherman,1,27,2010,1/27/10,3333.55,3210,123.55000000000018
248901,1484,-102.016944,36.284722,Sherman,2,15,2011,2/15/11,3334.52,3210,124.51999999999998
248901,1484,-102.016944,36.284722,Sherman,1,24,2012,1/24/12,3331.76,3210,121.76000000000022
248901,1484,-102.016944,36.284722,Sherman,1,21,2013,1/21/13,3328.2,3210,118.19999999999982
248901,1484,-102.016944,36.284722,Sherman,1,15,2015,1/15/15,3324.7,3210,114.69999999999982
248901,1484,-102.016944,36.284722,Sherman,1,25,2016,1/25/16,3323.5,3210,113.5
249201,1445,-102.932778,36.241389,Dallam,3,13,1995,3/13/95,4312.88,4040,272.8800000000001
249201,1445,-102.932778,36.241389,Dallam,3,13,1996,3/13/96,4303.2,4040,263.1999999999998
249201,1445,-102.932778,36.241389,Dallam,2,26,1998,2/26/98,4301.07,4040,261.0699999999997
249201,1445,-102.932778,36.241389,Dallam,4,24,2001,4/24/01,4284.24,4040,244.23999999999978
249201,1445,-102.932778,36.241389,Dallam,3,4,2003,3/4/03,4282.32,4040,242.3199999999997
249201,1445,-102.932778,36.241389,Dallam,2,23,2007,2/23/07,4264.64,4040,224.64000000000033
249201,1445,-102.932778,36.241389,Dallam,2,1,2008,2/1/08,4239.24,4040,199.23999999999978
249201,1445,-102.932778,36.241389,Dallam,2,19,2009,2/19/09,4228.47,4040,188.47000000000025
249201,1445,-102.932778,36.241389,Dallam,3,9,2010,3/9/10,4226.41,4040,186.40999999999985
249201,1445,-102.932778,36.241389,Dallam,2,23,2011,2/23/11,4217.67,4040,177.67000000000007
249201,1445,-102.932778,36.241389,Dallam,1,12,2012,1/12/12,4211.27,4040,171.27000000000044
249201,1445,-102.932778,36.241389,Dallam,2,14,2013,2/14/13,4200.11,4040,160.10999999999967
249201,1445,-102.932778,36.241389,Dallam,2,13,2015,2/13/15,4182.52,4040,142.52000000000044
249401,1833,-102.975833,36.191667,Dallam,3,13,1995,3/13/95,4292.06,4060,232.0600000000004
249401,1833,-102.975833,36.191667,Dallam,3,13,1996,3/13/96,4292.2,4060,232.19999999999982
249401,1833,-102.975833,36.191667,Dallam,3,10,1997,3/10/97,4286.35,4060,226.35000000000036
249401,1833,-102.975833,36.191667,Dallam,2,11,1998,2/11/98,4274.14,4060,214.14000000000033
249401,1833,-102.975833,36.191667,Dallam,2,7,2000,2/7/00,4256.11,4060,196.10999999999967
249401,1833,-102.975833,36.191667,Dallam,3,3,2003,3/3/03,4253.36,4060,193.35999999999967
249401,1833,-102.975833,36.191667,Dallam,3,11,2005,3/11/05,4246.12,4060,186.1199999999999
249401,1833,-102.975833,36.191667,Dallam,2,26,2007,2/26/07,4244.85,4060,184.85000000000036
249401,1833,-102.975833,36.191667,Dallam,2,1,2008,2/1/08,4230.6,4060,170.60000000000036
249401,1833,-102.975833,36.191667,Dallam,2,19,2009,2/19/09,4227.63,4060,167.6300000000001
249401,1833,-102.975833,36.191667,Dallam,3,22,2010,3/22/10,4224.5,4060,164.5
249401,1833,-102.975833,36.191667,Dallam,1,10,2012,1/10/12,4210.97,4060,150.97000000000025
249401,1833,-102.975833,36.191667,Dallam,2,13,2015,2/13/15,4190.79,4060,130.78999999999996
249401,1833,-102.975833,36.191667,Dallam,1,27,2016,1/27/16,4213.26,4060,153.26000000000022
249502,1705,-102.929444,36.206667,Dallam,3,13,1995,3/13/95,4258.06,4060,198.0600000000004
249502,1705,-102.929444,36.206667,Dallam,3,12,1996,3/12/96,4258.1,4060,198.10000000000036
249502,1705,-102.929444,36.206667,Dallam,3,10,1997,3/10/97,4258.06,4060,198.0600000000004
249603,1837,-102.888889,36.194722,Dallam,3,14,1995,3/14/95,4099.8,3950,149.80000000000018
249603,1837,-102.888889,36.194722,Dallam,2,11,1998,2/11/98,4096.1,3950,146.10000000000036
249605,1967,-102.876111,36.176944,Dallam,3,13,1995,3/13/95,4114.91,3900,214.90999999999985
249605,1967,-102.876111,36.176944,Dallam,3,12,1996,3/12/96,4114.9,3900,214.89999999999964
249605,1967,-102.876111,36.176944,Dallam,2,11,1998,2/11/98,4114.27,3900,214.27000000000044
249704,2093,-102.981111,36.140834,Dallam,3,13,1995,3/13/95,4244.32,4130,114.31999999999971
249704,2093,-102.981111,36.140834,Dallam,3,6,1996,3/6/96,4234.5,4130,104.5
249704,2093,-102.981111,36.140834,Dallam,3,7,1997,3/7/97,4230.88,4130,100.88000000000011
249704,2093,-102.981111,36.140834,Dallam,1,26,1998,1/26/98,4224.88,4130,94.88000000000011
249704,2093,-102.981111,36.140834,Dallam,2,7,2000,2/7/00,4215,4130,85.0
249704,2093,-102.981111,36.140834,Dallam,3,7,2001,3/7/01,4212.14,4130,82.14000000000033
249704,2093,-102.981111,36.140834,Dallam,3,11,2005,3/11/05,4201.31,4130,71.3100000000004
249704,2093,-102.981111,36.140834,Dallam,1,26,2006,1/26/06,4197.1,4130,67.10000000000036
249704,2093,-102.981111,36.140834,Dallam,2,26,2007,2/26/07,4195.48,4130,65.47999999999956
249704,2093,-102.981111,36.140834,Dallam,2,4,2008,2/4/08,4192.89,4130,62.89000000000033
249704,2093,-102.981111,36.140834,Dallam,2,13,2009,2/13/09,4186.56,4130,56.5600000000004
249704,2093,-102.981111,36.140834,Dallam,3,18,2010,3/18/10,4182.75,4130,52.75
249704,2093,-102.981111,36.140834,Dallam,2,22,2011,2/22/11,4170.49,4130,40.48999999999978
249704,2093,-102.981111,36.140834,Dallam,1,10,2012,1/10/12,4173.9,4130,43.899999999999636
249704,2093,-102.981111,36.140834,Dallam,2,6,2013,2/6/13,4170.94,4130,40.9399999999996
249801,2094,-102.941111,36.148611,Dallam,3,13,1995,3/13/95,4211.98,4050,161.97999999999956
249801,2094,-102.941111,36.148611,Dallam,3,6,1996,3/6/96,4207.4,4050,157.39999999999964
249801,2094,-102.941111,36.148611,Dallam,3,10,1997,3/10/97,4203.5,4050,153.5
249801,2094,-102.941111,36.148611,Dallam,1,27,1998,1/27/98,4194.49,4050,144.48999999999978
249801,2094,-102.941111,36.148611,Dallam,2,11,2002,2/11/02,4184.33,4050,134.32999999999993
249801,2094,-102.941111,36.148611,Dallam,3,3,2003,3/3/03,4176.45,4050,126.44999999999982
249801,2094,-102.941111,36.148611,Dallam,3,9,2004,3/9/04,4171.37,4050,121.36999999999989
249801,2094,-102.941111,36.148611,Dallam,1,26,2006,1/26/06,4166.4,4050,116.39999999999964
249801,2094,-102.941111,36.148611,Dallam,2,26,2007,2/26/07,4161.73,4050,111.72999999999956
249801,2094,-102.941111,36.148611,Dallam,2,4,2008,2/4/08,4154.72,4050,104.72000000000025
249801,2094,-102.941111,36.148611,Dallam,3,18,2010,3/18/10,4145,4050,95.0
249801,2094,-102.941111,36.148611,Dallam,1,10,2012,1/10/12,4132.61,4050,82.60999999999967
249801,2094,-102.941111,36.148611,Dallam,2,13,2015,2/13/15,4090.75,4050,40.75
249901,2354,-102.896111,36.126111,Dallam,3,14,1995,3/14/95,4170.2,3850,320.1999999999998
249901,2354,-102.896111,36.126111,Dallam,3,8,1996,3/8/96,4153.2,3850,303.1999999999998
249901,2354,-102.896111,36.126111,Dallam,3,10,1997,3/10/97,4155.75,3850,305.75
249901,2354,-102.896111,36.126111,Dallam,1,26,1998,1/26/98,4152.97,3850,302.97000000000025
249901,2354,-102.896111,36.126111,Dallam,2,7,2000,2/7/00,4147.38,3850,297.3800000000001
249901,2354,-102.896111,36.126111,Dallam,1,24,2001,1/24/01,4137.55,3850,287.5500000000002
249901,2354,-102.896111,36.126111,Dallam,3,3,2003,3/3/03,4139.27,3850,289.27000000000044
249901,2354,-102.896111,36.126111,Dallam,3,9,2004,3/9/04,4133.12,3850,283.1199999999999
249901,2354,-102.896111,36.126111,Dallam,3,11,2005,3/11/05,4119.91,3850,269.90999999999985
249901,2354,-102.896111,36.126111,Dallam,2,26,2007,2/26/07,4128.87,3850,278.8699999999999
249901,2354,-102.896111,36.126111,Dallam,2,4,2008,2/4/08,4119.6,3850,269.60000000000036
249901,2354,-102.896111,36.126111,Dallam,2,13,2009,2/13/09,4120.99,3850,270.9899999999998
249901,2354,-102.896111,36.126111,Dallam,3,18,2010,3/18/10,4118.58,3850,268.5799999999999
249901,2354,-102.896111,36.126111,Dallam,2,22,2011,2/22/11,4094.83,3850,244.82999999999993
249901,2354,-102.896111,36.126111,Dallam,1,10,2012,1/10/12,4091.99,3850,241.98999999999978
249901,2354,-102.896111,36.126111,Dallam,2,6,2013,2/6/13,4076.34,3850,226.34000000000015
250301,1582,-102.760556,36.230833,Dallam,3,18,1996,3/18/96,3947.6,3890,57.59999999999991
250301,1582,-102.760556,36.230833,Dallam,3,11,1997,3/11/97,3947.58,3890,57.57999999999993
250403,1709,-102.836667,36.202501,Dallam,3,15,1995,3/15/95,4041.4,3910,131.4000000000001
250403,1709,-102.836667,36.202501,Dallam,3,18,1996,3/18/96,4022.6,3910,112.59999999999991
250403,1709,-102.836667,36.202501,Dallam,3,4,1998,3/4/98,4005.7,3910,95.69999999999982
250403,1709,-102.836667,36.202501,Dallam,2,8,2000,2/8/00,3998.74,3910,88.73999999999978
250403,1709,-102.836667,36.202501,Dallam,3,6,2001,3/6/01,3992,3910,82.0
250403,1709,-102.836667,36.202501,Dallam,2,4,2008,2/4/08,3950.34,3910,40.340000000000146
250403,1709,-102.836667,36.202501,Dallam,2,13,2009,2/13/09,3937,3910,27.0
250403,1709,-102.836667,36.202501,Dallam,3,22,2010,3/22/10,3946.75,3910,36.75
250403,1709,-102.836667,36.202501,Dallam,2,28,2011,2/28/11,3923.53,3910,13.5300000000002
250403,1709,-102.836667,36.202501,Dallam,1,9,2012,1/9/12,3936.5,3910,26.5
250403,1709,-102.836667,36.202501,Dallam,2,13,2013,2/13/13,3938.81,3910,28.809999999999945
250403,1709,-102.836667,36.202501,Dallam,2,21,2014,2/21/14,3944.65,3910,34.65000000000009
250403,1709,-102.836667,36.202501,Dallam,2,20,2015,2/20/15,3933.97,3910,23.9699999999998
250403,1709,-102.836667,36.202501,Dallam,1,28,2016,1/28/16,3945.5,3910,35.5
250701,2098,-102.850556,36.160556,Dallam,3,14,1995,3/14/95,4066.72,3860,206.7199999999998
250701,2098,-102.850556,36.160556,Dallam,3,12,1996,3/12/96,4067.4,3860,207.4000000000001
250701,2098,-102.850556,36.160556,Dallam,3,10,1997,3/10/97,4064.76,3860,204.76000000000022
250701,2098,-102.850556,36.160556,Dallam,2,11,1998,2/11/98,4059.98,3860,199.98000000000002
250701,2098,-102.850556,36.160556,Dallam,2,11,2002,2/11/02,4060.55,3860,200.55000000000018
250701,2098,-102.850556,36.160556,Dallam,3,6,2003,3/6/03,4041.41,3860,181.40999999999985
250701,2098,-102.850556,36.160556,Dallam,3,10,2004,3/10/04,4042.82,3860,182.82000000000016
250701,2098,-102.850556,36.160556,Dallam,3,11,2005,3/11/05,4040.46,3860,180.46000000000004
250701,2098,-102.850556,36.160556,Dallam,2,4,2008,2/4/08,4072.81,3860,212.80999999999995
250701,2098,-102.850556,36.160556,Dallam,2,19,2009,2/19/09,4036.57,3860,176.57000000000016
250701,2098,-102.850556,36.160556,Dallam,3,22,2010,3/22/10,4008.83,3860,148.82999999999993
250701,2098,-102.850556,36.160556,Dallam,2,28,2011,2/28/11,4021.5,3860,161.5
250701,2098,-102.850556,36.160556,Dallam,1,9,2012,1/9/12,4025.25,3860,165.25
250701,2098,-102.850556,36.160556,Dallam,2,13,2013,2/13/13,4029.98,3860,169.98000000000002
250701,2098,-102.850556,36.160556,Dallam,2,21,2014,2/21/14,4025.86,3860,165.86000000000013
250701,2098,-102.850556,36.160556,Dallam,1,27,2016,1/27/16,4027.11,3860,167.11000000000013
250704,2227,-102.868055,36.136111,Dallam,3,8,1995,3/8/95,4137.3,3870,267.3000000000002
250901,2101,-102.783889,36.162501,Dallam,3,8,1995,3/8/95,3870.78,3780,90.7800000000002
250901,2101,-102.783889,36.162501,Dallam,3,6,1996,3/6/96,3867.7,3780,87.69999999999982
251201,1586,-102.685556,36.232222,Dallam,3,18,1996,3/18/96,3878,3740,138.0
251402,1844,-102.711945,36.194722,Dallam,3,8,1995,3/8/95,3851.39,3770,81.38999999999987
251402,1844,-102.711945,36.194722,Dallam,3,18,1996,3/18/96,3861.1,3770,91.09999999999991
251402,1844,-102.711945,36.194722,Dallam,3,11,1997,3/11/97,3858.55,3770,88.55000000000018
251402,1844,-102.711945,36.194722,Dallam,2,8,2000,2/8/00,3850.12,3770,80.11999999999989
251402,1844,-102.711945,36.194722,Dallam,3,5,2002,3/5/02,3853.44,3770,83.44000000000005
251402,1844,-102.711945,36.194722,Dallam,3,4,2003,3/4/03,3846.83,3770,76.82999999999993
251501,2105,-102.698334,36.168889,Dallam,3,8,1995,3/8/95,3853.02,3700,153.01999999999998
251501,2105,-102.698334,36.168889,Dallam,2,29,1996,2/29/96,3845.5,3700,145.5
251501,2105,-102.698334,36.168889,Dallam,2,11,1998,2/11/98,3834.4,3700,134.4000000000001
251501,2105,-102.698334,36.168889,Dallam,2,8,2000,2/8/00,3830.02,3700,130.01999999999998
251501,2105,-102.698334,36.168889,Dallam,3,4,2003,3/4/03,3828.74,3700,128.73999999999978
251501,2105,-102.698334,36.168889,Dallam,3,10,2004,3/10/04,3818.51,3700,118.51000000000022
251501,2105,-102.698334,36.168889,Dallam,2,22,2008,2/22/08,3800.97,3700,100.9699999999998
251501,2105,-102.698334,36.168889,Dallam,3,22,2010,3/22/10,3795.91,3700,95.90999999999985
251501,2105,-102.698334,36.168889,Dallam,3,1,2011,3/1/11,3782.34,3700,82.34000000000015
251501,2105,-102.698334,36.168889,Dallam,1,9,2012,1/9/12,3761.86,3700,61.86000000000013
251502,1846,-102.6675,36.201389,Dallam,3,15,1995,3/15/95,3835.7,3670,165.69999999999982
251502,1846,-102.6675,36.201389,Dallam,3,16,1996,3/16/96,3835.7,3670,165.69999999999982
251502,1846,-102.6675,36.201389,Dallam,3,11,1997,3/11/97,3835.7,3670,165.69999999999982
251601,1847,-102.640834,36.198611,Dallam,3,16,1995,3/16/95,3849.67,3670,179.67000000000007
251601,1847,-102.640834,36.198611,Dallam,3,16,1996,3/16/96,3840.9,3670,170.9000000000001
251602,1977,-102.651389,36.175833,Dallam,3,14,1995,3/14/95,3843.56,3680,163.55999999999995
251602,1977,-102.651389,36.175833,Dallam,3,16,1996,3/16/96,3833.7,3680,153.69999999999982
251602,1977,-102.651389,36.175833,Dallam,3,11,1997,3/11/97,3832.75,3680,152.75
251702,2232,-102.741389,36.139722,Dallam,3,8,1995,3/8/95,3849.36,3630,219.36000000000013
251702,2232,-102.741389,36.139722,Dallam,3,6,1996,3/6/96,3842.2,3630,212.19999999999982
251702,2232,-102.741389,36.139722,Dallam,1,29,1998,1/29/98,3832.35,3630,202.3499999999999
251702,2232,-102.741389,36.139722,Dallam,2,7,2000,2/7/00,3822.76,3630,192.76000000000022
251702,2232,-102.741389,36.139722,Dallam,4,24,2001,4/24/01,3823.35,3630,193.3499999999999
251702,2232,-102.741389,36.139722,Dallam,3,6,2003,3/6/03,3806.97,3630,176.9699999999998
251702,2232,-102.741389,36.139722,Dallam,3,10,2004,3/10/04,3802.41,3630,172.40999999999985
251702,2232,-102.741389,36.139722,Dallam,3,11,2005,3/11/05,3792.97,3630,162.9699999999998
251702,2232,-102.741389,36.139722,Dallam,2,26,2007,2/26/07,3789.48,3630,159.48000000000002
251702,2232,-102.741389,36.139722,Dallam,2,4,2008,2/4/08,3786.69,3630,156.69000000000005
251702,2232,-102.741389,36.139722,Dallam,2,13,2009,2/13/09,3764.01,3630,134.01000000000022
251702,2232,-102.741389,36.139722,Dallam,3,18,2010,3/18/10,3776.66,3630,146.65999999999985
251702,2232,-102.741389,36.139722,Dallam,1,22,2013,1/22/13,3767.89,3630,137.88999999999987
251707,2233,-102.717778,36.140834,Dallam,9,19,2006,9/19/06,3879,3620,259.0
252301,1723,-102.512223,36.231111,Dallam,2,12,1995,2/12/95,3745.52,3570,175.51999999999998
252301,1723,-102.512223,36.231111,Dallam,4,23,2001,4/23/01,3731.4,3570,161.4000000000001
252301,1723,-102.512223,36.231111,Dallam,2,21,2003,2/21/03,3726.68,3570,156.67999999999984
252301,1723,-102.512223,36.231111,Dallam,3,8,2004,3/8/04,3724.98,3570,154.98000000000002
252301,1723,-102.512223,36.231111,Dallam,3,10,2005,3/10/05,3723.92,3570,153.92000000000007
252301,1723,-102.512223,36.231111,Dallam,1,17,2006,1/17/06,3723.25,3570,153.25
252301,1723,-102.512223,36.231111,Dallam,2,23,2007,2/23/07,3721.13,3570,151.1300000000001
252301,1723,-102.512223,36.231111,Dallam,3,5,2010,3/5/10,3698.83,3570,128.82999999999993
252301,1723,-102.512223,36.231111,Dallam,3,2,2011,3/2/11,3684.64,3570,114.63999999999987
252301,1723,-102.512223,36.231111,Dallam,2,3,2014,2/3/14,3693.14,3570,123.13999999999987
252601,1853,-102.522222,36.205556,Dallam,3,11,1995,3/11/95,3744.5,3560,184.5
252601,1853,-102.522222,36.205556,Dallam,3,12,1997,3/12/97,3737.35,3560,177.3499999999999
252601,1853,-102.522222,36.205556,Dallam,3,3,1998,3/3/98,3728.8,3560,168.80000000000018
252601,1853,-102.522222,36.205556,Dallam,2,10,2000,2/10/00,3718.44,3560,158.44000000000005
252601,1853,-102.522222,36.205556,Dallam,2,21,2003,2/21/03,3709.67,3560,149.67000000000007
252601,1853,-102.522222,36.205556,Dallam,3,1,2004,3/1/04,3696,3560,136.0
252601,1853,-102.522222,36.205556,Dallam,3,10,2005,3/10/05,3734.85,3560,174.8499999999999
252601,1853,-102.522222,36.205556,Dallam,2,13,2009,2/13/09,3697.98,3560,137.98000000000002
252601,1853,-102.522222,36.205556,Dallam,2,12,2015,2/12/15,3678.5,3560,118.5
252701,2366,-102.622222,36.13,Dallam,6,27,2007,6/27/07,3696,3590,106.0
252801,2239,-102.582222,36.156389,Dallam,3,11,1995,3/11/95,3750.2,3560,190.19999999999982
252801,2239,-102.582222,36.156389,Dallam,3,11,1997,3/11/97,3744.92,3560,184.92000000000007
252801,2239,-102.582222,36.156389,Dallam,3,3,1998,3/3/98,3736.39,3560,176.38999999999987
252801,2239,-102.582222,36.156389,Dallam,2,7,2000,2/7/00,3729.88,3560,169.8800000000001
252801,2239,-102.582222,36.156389,Dallam,4,24,2001,4/24/01,3729.12,3560,169.1199999999999
252801,2239,-102.582222,36.156389,Dallam,3,6,2003,3/6/03,3708.52,3560,148.51999999999998
252801,2239,-102.582222,36.156389,Dallam,3,10,2004,3/10/04,3704.86,3560,144.86000000000013
252801,2239,-102.582222,36.156389,Dallam,3,11,2005,3/11/05,3700.41,3560,140.40999999999985
252801,2239,-102.582222,36.156389,Dallam,2,27,2007,2/27/07,3700.62,3560,140.6199999999999
252801,2239,-102.582222,36.156389,Dallam,2,13,2009,2/13/09,3687.48,3560,127.48000000000002
252801,2239,-102.582222,36.156389,Dallam,2,28,2011,2/28/11,3673.12,3560,113.11999999999989
252801,2239,-102.582222,36.156389,Dallam,1,9,2012,1/9/12,3665.34,3560,105.34000000000015
252801,2239,-102.582222,36.156389,Dallam,1,21,2013,1/21/13,3656.11,3560,96.11000000000013
252801,2239,-102.582222,36.156389,Dallam,2,18,2014,2/18/14,3645.19,3560,85.19000000000005
252801,2239,-102.582222,36.156389,Dallam,2,10,2016,2/10/16,3631.5,3560,71.5
252903,2371,-102.513612,36.131111,Dallam,3,13,1995,3/13/95,3688.02,3500,188.01999999999998
252903,2371,-102.513612,36.131111,Dallam,3,15,1996,3/15/96,3688,3500,188.0
252903,2371,-102.513612,36.131111,Dallam,3,12,1997,3/12/97,3688.02,3500,188.01999999999998
252903,2371,-102.513612,36.131111,Dallam,3,3,1998,3/3/98,3670.1,3500,170.0999999999999
253101,1725,-102.461389,36.226944,Dallam,12,14,2002,12/14/02,3654.95,3570,84.94999999999982
253101,1725,-102.461389,36.226944,Dallam,11,7,2005,11/7/05,3677.81,3570,107.80999999999995
253201,1726,-102.447778,36.219722,Dallam,3,9,1995,3/9/95,3728.8,3550,178.80000000000018
253201,1726,-102.447778,36.219722,Dallam,3,14,1996,3/14/96,3725.7,3550,175.69999999999982
253201,1726,-102.447778,36.219722,Dallam,3,4,1998,3/4/98,3720.78,3550,170.7800000000002
253201,1726,-102.447778,36.219722,Dallam,2,10,2000,2/10/00,3720.45,3550,170.44999999999982
253201,1726,-102.447778,36.219722,Dallam,4,23,2001,4/23/01,3720.66,3550,170.65999999999985
253201,1726,-102.447778,36.219722,Dallam,3,25,2002,3/25/02,3719.28,3550,169.2800000000002
253201,1726,-102.447778,36.219722,Dallam,3,10,2005,3/10/05,3713.97,3550,163.9699999999998
253201,1726,-102.447778,36.219722,Dallam,1,24,2006,1/24/06,3712.89,3550,162.88999999999987
253201,1726,-102.447778,36.219722,Dallam,2,23,2007,2/23/07,3712.58,3550,162.57999999999993
253201,1726,-102.447778,36.219722,Dallam,2,13,2009,2/13/09,3711.16,3550,161.15999999999985
253201,1726,-102.447778,36.219722,Dallam,3,22,2010,3/22/10,3709.36,3550,159.36000000000013
253201,1726,-102.447778,36.219722,Dallam,1,20,2012,1/20/12,3708.5,3550,158.5
253201,1726,-102.447778,36.219722,Dallam,1,18,2013,1/18/13,3705.81,3550,155.80999999999995
253201,1726,-102.447778,36.219722,Dallam,2,3,2014,2/3/14,3715.81,3550,165.80999999999995
253201,1726,-102.447778,36.219722,Dallam,2,9,2016,2/9/16,3700.71,3550,150.71000000000004
253501,1985,-102.456945,36.188334,Dallam,4,28,2004,4/28/04,3676,3530,146.0
253601,1988,-102.396111,36.197222,Dallam,8,8,1995,8/8/95,3656.24,3500,156.23999999999978
253601,1988,-102.396111,36.197222,Dallam,3,16,1996,3/16/96,3657.5,3500,157.5
253601,1988,-102.396111,36.197222,Dallam,3,4,1998,3/4/98,3654.58,3500,154.57999999999993
253601,1988,-102.396111,36.197222,Dallam,2,10,2000,2/10/00,3654.35,3500,154.3499999999999
253601,1988,-102.396111,36.197222,Dallam,2,20,2003,2/20/03,3641.41,3500,141.40999999999985
253601,1988,-102.396111,36.197222,Dallam,3,10,2005,3/10/05,3652.82,3500,152.82000000000016
253601,1988,-102.396111,36.197222,Dallam,1,24,2006,1/24/06,3652.88,3500,152.8800000000001
253601,1988,-102.396111,36.197222,Dallam,2,23,2007,2/23/07,3652.63,3500,152.6300000000001
253601,1988,-102.396111,36.197222,Dallam,2,7,2008,2/7/08,3651.42,3500,151.42000000000007
253601,1988,-102.396111,36.197222,Dallam,2,13,2009,2/13/09,3651.85,3500,151.8499999999999
